fixture_id,league,league_ru,season,date,home_team,away_team,home_goals,away_goals,result,b365_home,b365_draw,b365_away,bw_home,bw_draw,bw_away,iw_home,iw_draw,iw_away,ps_home,ps_draw,ps_away,wh_home,wh_draw,wh_away,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
fd_B1_29/01/2023_Waregem_Club Brugge,B1,Жюпилер Лига,2022,29/01/2023,Waregem,Club Brugge,1,2,A,4.5,3.75,1.65,4.8,3.9,1.7,4.6,3.9,1.67,4.99,4.37,1.61,4.6,3.8,1.7,11,12,4,2,8,17,4,8,2,4,1,0
fd_B1_29/01/2023_Genk_Seraing,B1,Жюпилер Лига,2022,29/01/2023,Genk,Seraing,4,0,H,1.22,5.75,10.0,1.23,6.5,13.0,1.22,6.5,11.0,1.21,6.63,12.63,1.2,5.8,15.0,12,6,9,0,7,15,3,4,0,2,0,0
fd_B1_01/02/2023_Eupen_Genk,B1,Жюпилер Лига,2022,01/02/2023,Eupen,Genk,1,1,D,5.5,3.8,1.53,5.25,4.33,1.57,5.0,4.2,1.57,5.83,4.47,1.56,0.0,0.0,0.0,10,14,4,5,15,13,3,7,5,4,0,0
fd_B1_03/02/2023_Oostende_Anderlecht,B1,Жюпилер Лига,2022,03/02/2023,Oostende,Anderlecht,0,2,A,3.4,3.6,1.91,3.6,3.75,2.0,3.4,3.6,1.97,3.65,4.0,1.96,3.7,3.5,1.95,11,12,4,3,18,13,3,2,3,1,0,0
fd_B1_04/02/2023_Cercle Brugge_Standard,B1,Жюпилер Лига,2022,04/02/2023,Cercle Brugge,Standard,1,1,D,2.05,3.5,3.1,2.1,3.5,3.4,2.1,3.45,3.1,2.14,3.5,3.55,2.15,3.3,3.3,13,8,3,2,21,14,4,1,3,3,0,0
fd_B1_04/02/2023_Eupen_Westerlo,B1,Жюпилер Лига,2022,04/02/2023,Eupen,Westerlo,1,1,D,2.9,3.5,2.15,3.1,3.6,2.2,2.9,3.45,2.25,3.16,3.66,2.25,2.9,3.4,2.3,7,15,3,6,18,7,4,7,1,0,0,0
fd_B1_04/02/2023_Seraing_Oud-Heverlee Leuven,B1,Жюпилер Лига,2022,04/02/2023,Seraing,Oud-Heverlee Leuven,2,1,H,4.0,3.6,1.85,4.1,3.6,1.85,3.8,3.55,1.9,4.32,3.79,1.85,4.0,3.5,1.88,14,19,4,5,10,10,7,11,1,0,0,0
fd_B1_04/02/2023_St Truiden_Kortrijk,B1,Жюпилер Лига,2022,04/02/2023,St Truiden,Kortrijk,1,0,H,1.73,3.6,4.33,1.77,3.7,4.5,1.75,3.6,4.2,1.8,3.75,4.68,1.78,3.6,4.4,7,9,2,4,11,9,2,2,1,3,0,0
fd_B1_05/02/2023_Antwerp_Club Brugge,B1,Жюпилер Лига,2022,05/02/2023,Antwerp,Club Brugge,0,0,D,2.5,3.3,2.63,2.55,3.2,2.7,2.5,3.4,2.6,2.66,3.28,2.84,2.6,3.3,2.62,7,4,2,1,12,22,2,5,1,5,0,0
fd_B1_05/02/2023_Mechelen_Charleroi,B1,Жюпилер Лига,2022,05/02/2023,Mechelen,Charleroi,2,2,D,2.15,3.4,3.1,2.25,3.5,3.1,2.2,3.45,2.95,2.3,3.62,2.99,2.25,3.4,3.0,10,17,7,8,12,11,4,7,0,3,1,0
fd_B1_05/02/2023_Gent_Genk,B1,Жюпилер Лига,2022,05/02/2023,Gent,Genk,2,3,A,2.25,3.4,2.8,2.3,3.5,2.95,2.3,3.4,2.8,2.39,3.6,2.88,2.4,3.4,2.75,20,11,6,5,12,12,4,3,1,1,0,0
fd_B1_05/02/2023_St. Gilloise_Waregem,B1,Жюпилер Лига,2022,05/02/2023,St. Gilloise,Waregem,4,0,H,1.36,4.75,7.0,1.37,5.0,7.75,1.35,5.0,7.75,1.37,5.23,7.76,1.36,4.6,8.5,14,7,8,1,8,9,2,3,0,1,0,0
fd_B1_10/02/2023_Oud-Heverlee Leuven_Cercle Brugge,B1,Жюпилер Лига,2022,10/02/2023,Oud-Heverlee Leuven,Cercle Brugge,0,0,D,2.25,3.25,2.8,2.4,3.5,2.87,2.35,3.4,2.75,2.4,3.46,3.05,0.0,0.0,0.0,7,11,1,5,12,10,6,7,1,0,0,0
fd_B1_10/02/2023_Club Brugge_St. Gilloise,B1,Жюпилер Лига,2022,10/02/2023,Club Brugge,St. Gilloise,1,1,D,2.3,3.3,2.9,2.6,3.4,2.7,2.45,3.3,2.7,2.63,3.46,2.75,0.0,0.0,0.0,10,19,4,2,13,10,5,3,1,4,0,0
fd_B1_10/02/2023_Eupen_Mechelen,B1,Жюпилер Лига,2022,10/02/2023,Eupen,Mechelen,2,1,H,2.55,3.4,2.5,2.6,3.5,2.65,2.5,3.4,2.55,2.63,3.52,2.71,0.0,0.0,0.0,11,14,3,4,16,16,4,2,0,4,0,0
fd_B1_11/02/2023_Westerlo_Gent,B1,Жюпилер Лига,2022,11/02/2023,Westerlo,Gent,3,3,D,2.8,3.3,2.38,2.85,3.4,2.4,2.75,3.3,2.4,3.0,3.45,2.44,0.0,0.0,0.0,8,16,5,9,7,6,3,6,1,1,0,0
fd_B1_11/02/2023_Charleroi_Seraing,B1,Жюпилер Лига,2022,11/02/2023,Charleroi,Seraing,3,0,H,1.5,4.0,5.75,1.52,4.33,6.0,1.53,4.2,6.0,1.51,4.41,6.71,0.0,0.0,0.0,11,2,4,1,8,13,10,2,1,0,0,0
fd_B1_12/02/2023_Genk_Antwerp,B1,Жюпилер Лига,2022,12/02/2023,Genk,Antwerp,0,1,A,1.91,3.5,3.75,1.98,3.6,3.7,2.0,3.5,3.45,2.03,3.66,3.57,0.0,0.0,0.0,16,8,3,3,17,14,9,3,2,3,0,0
fd_B1_12/02/2023_Anderlecht_St Truiden,B1,Жюпилер Лига,2022,12/02/2023,Anderlecht,St Truiden,3,1,H,1.83,3.4,4.0,1.85,3.6,4.2,1.95,3.45,3.7,1.81,3.61,4.56,0.0,0.0,0.0,24,3,9,2,3,11,4,2,1,1,0,0
fd_B1_12/02/2023_Standard_Kortrijk,B1,Жюпилер Лига,2022,12/02/2023,Standard,Kortrijk,0,2,A,1.62,4.0,4.75,1.68,4.0,4.6,1.63,4.1,4.7,1.63,4.39,4.82,0.0,0.0,0.0,9,11,1,4,10,20,7,3,0,2,1,0
fd_B1_12/02/2023_Waregem_Oostende,B1,Жюпилер Лига,2022,12/02/2023,Waregem,Oostende,1,1,D,1.95,3.6,3.5,2.0,3.8,3.3,2.05,3.65,3.25,2.04,3.66,3.53,0.0,0.0,0.0,8,5,2,3,11,17,3,4,0,1,0,0
fd_B1_17/02/2023_Mechelen_Genk,B1,Жюпилер Лига,2022,17/02/2023,Mechelen,Genk,2,2,D,4.2,3.6,1.8,4.0,3.75,1.87,3.85,3.65,1.83,4.01,4.0,1.86,0.0,0.0,0.0,11,13,5,3,8,6,4,4,1,0,0,0
fd_B1_18/02/2023_Antwerp_Eupen,B1,Жюпилер Лига,2022,18/02/2023,Antwerp,Eupen,2,0,H,1.36,5.0,8.0,1.36,4.8,8.75,1.35,5.0,8.0,1.37,5.26,8.43,0.0,0.0,0.0,17,4,2,0,11,11,7,4,3,3,0,1
fd_B1_18/02/2023_Oostende_Charleroi,B1,Жюпилер Лига,2022,18/02/2023,Oostende,Charleroi,0,0,D,3.1,3.5,2.25,2.95,3.6,2.25,2.9,3.4,2.25,3.07,3.77,2.26,0.0,0.0,0.0,17,8,6,3,7,10,11,3,0,0,0,0
fd_B1_18/02/2023_Seraing_Waregem,B1,Жюпилер Лига,2022,18/02/2023,Seraing,Waregem,1,1,D,3.1,3.4,2.2,3.2,3.6,2.15,3.0,3.45,2.2,3.23,3.74,2.19,0.0,0.0,0.0,6,12,2,3,18,16,4,7,3,3,1,1
fd_B1_18/02/2023_St. Gilloise_Standard,B1,Жюпилер Лига,2022,18/02/2023,St. Gilloise,Standard,2,4,A,1.53,4.2,6.0,1.57,4.0,6.0,1.53,4.1,5.75,1.53,4.34,6.43,0.0,0.0,0.0,15,9,6,6,12,11,3,0,2,5,0,0
fd_B1_19/02/2023_Cercle Brugge_Club Brugge,B1,Жюпилер Лига,2022,19/02/2023,Cercle Brugge,Club Brugge,2,2,D,3.5,3.4,2.05,3.25,3.5,2.15,3.2,3.4,2.1,3.49,3.5,2.11,0.0,0.0,0.0,28,7,10,5,10,12,17,4,2,2,0,0
fd_B1_19/02/2023_Gent_Oud-Heverlee Leuven,B1,Жюпилер Лига,2022,19/02/2023,Gent,Oud-Heverlee Leuven,2,0,H,1.57,4.0,5.25,1.62,4.1,5.0,1.6,4.0,5.25,1.62,4.18,5.2,0.0,0.0,0.0,12,14,6,4,15,12,5,9,2,1,0,0
fd_B1_19/02/2023_Kortrijk_Anderlecht,B1,Жюпилер Лига,2022,19/02/2023,Kortrijk,Anderlecht,2,2,D,4.0,3.6,1.85,3.6,3.7,1.95,3.55,3.6,1.95,3.7,3.94,1.92,0.0,0.0,0.0,13,12,7,5,14,8,6,4,2,0,0,0
fd_B1_19/02/2023_St Truiden_Westerlo,B1,Жюпилер Лига,2022,19/02/2023,St Truiden,Westerlo,0,1,A,2.63,3.3,2.63,2.65,3.3,2.65,2.55,3.2,2.6,2.78,3.22,2.68,0.0,0.0,0.0,6,13,1,3,8,6,1,6,1,0,1,0
fd_B1_24/02/2023_Waregem_Kortrijk,B1,Жюпилер Лига,2022,24/02/2023,Waregem,Kortrijk,3,3,D,2.2,3.5,3.1,2.25,3.7,3.1,2.15,3.5,2.95,2.18,3.63,3.34,0.0,0.0,0.0,15,9,4,5,19,18,8,5,3,4,0,0
fd_B1_25/02/2023_Seraing_Mechelen,B1,Жюпилер Лига,2022,25/02/2023,Seraing,Mechelen,0,2,A,3.75,3.6,1.95,3.6,3.7,1.98,3.4,3.6,1.97,3.7,3.73,2.02,0.0,0.0,0.0,7,9,0,4,11,14,4,3,2,1,0,0
fd_B1_25/02/2023_Eupen_Cercle Brugge,B1,Жюпилер Лига,2022,25/02/2023,Eupen,Cercle Brugge,2,2,D,3.4,3.5,2.05,3.3,3.6,2.1,3.15,3.5,2.1,3.53,3.7,2.08,0.0,0.0,0.0,7,14,3,4,10,13,4,6,1,1,1,0
fd_B1_25/02/2023_Genk_Oostende,B1,Жюпилер Лига,2022,25/02/2023,Genk,Oostende,3,0,H,1.33,5.5,7.0,1.34,5.5,8.0,1.33,5.5,7.25,1.34,5.68,8.75,0.0,0.0,0.0,10,12,5,4,13,15,4,4,2,3,0,0
fd_B1_25/02/2023_Westerlo_St. Gilloise,B1,Жюпилер Лига,2022,25/02/2023,Westerlo,St. Gilloise,4,2,H,3.5,3.6,1.95,3.5,3.6,2.0,3.35,3.55,2.0,3.61,3.77,2.03,0.0,0.0,0.0,9,20,6,8,9,9,4,6,2,2,0,0
fd_B1_26/02/2023_Club Brugge_Gent,B1,Жюпилер Лига,2022,26/02/2023,Club Brugge,Gent,2,0,H,2.15,3.75,3.1,2.15,3.5,3.2,2.1,3.55,3.05,2.13,3.46,3.48,0.0,0.0,0.0,16,6,6,2,9,10,9,3,2,0,0,0
fd_B1_26/02/2023_Oud-Heverlee Leuven_Antwerp,B1,Жюпилер Лига,2022,26/02/2023,Oud-Heverlee Leuven,Antwerp,1,1,D,3.5,3.5,2.0,3.4,3.6,2.05,3.25,3.5,2.05,3.59,3.65,2.03,0.0,0.0,0.0,9,17,4,4,9,13,3,7,1,0,0,0
fd_B1_26/02/2023_Anderlecht_Standard,B1,Жюпилер Лига,2022,26/02/2023,Anderlecht,Standard,2,2,D,1.83,3.75,4.0,1.85,3.7,4.0,1.85,3.6,3.7,1.88,3.84,3.96,0.0,0.0,0.0,14,8,7,4,5,8,7,3,2,2,0,0
fd_B1_26/02/2023_Charleroi_St Truiden,B1,Жюпилер Лига,2022,26/02/2023,Charleroi,St Truiden,1,0,H,2.05,3.5,3.6,2.1,3.4,3.5,2.1,3.4,3.2,2.02,3.48,3.8,0.0,0.0,0.0,17,11,7,2,15,13,3,2,0,2,0,0
fd_B1_03/03/2023_Oostende_Club Brugge,B1,Жюпилер Лига,2022,03/03/2023,Oostende,Club Brugge,3,0,H,4.5,4.0,1.67,4.4,4.1,1.75,4.3,4.0,1.7,4.56,4.33,1.7,0.0,0.0,0.0,13,11,6,3,12,16,0,5,2,2,0,0
fd_B1_04/03/2023_Kortrijk_Charleroi,B1,Жюпилер Лига,2022,04/03/2023,Kortrijk,Charleroi,0,1,A,3.1,3.4,2.25,2.9,3.5,2.3,2.9,3.45,2.25,3.21,3.68,2.22,0.0,0.0,0.0,18,11,3,6,7,12,4,2,0,4,0,0
fd_B1_04/03/2023_Cercle Brugge_Seraing,B1,Жюпилер Лига,2022,04/03/2023,Cercle Brugge,Seraing,3,1,H,1.4,4.75,8.0,1.41,4.6,7.5,1.4,4.7,7.75,1.37,4.84,9.64,0.0,0.0,0.0,19,3,7,2,14,11,11,3,1,1,0,0
fd_B1_04/03/2023_Oud-Heverlee Leuven_Waregem,B1,Жюпилер Лига,2022,04/03/2023,Oud-Heverlee Leuven,Waregem,4,2,H,1.83,3.6,4.2,1.87,3.8,3.9,1.9,3.65,3.7,1.87,3.97,4.0,0.0,0.0,0.0,13,12,8,4,11,10,3,5,2,1,0,0
fd_B1_04/03/2023_Standard_Westerlo,B1,Жюпилер Лига,2022,04/03/2023,Standard,Westerlo,2,0,H,2.55,3.3,2.7,2.4,3.6,2.75,2.45,3.4,2.6,2.6,3.67,2.66,0.0,0.0,0.0,23,7,5,0,12,11,7,1,0,2,1,0
fd_B1_05/03/2023_St Truiden_Genk,B1,Жюпилер Лига,2022,05/03/2023,St Truiden,Genk,2,2,D,4.0,3.4,1.91,4.0,3.6,1.9,3.65,3.45,1.9,4.06,3.63,1.95,0.0,0.0,0.0,10,9,4,5,17,11,2,2,3,1,0,0
fd_B1_05/03/2023_Antwerp_Mechelen,B1,Жюпилер Лига,2022,05/03/2023,Antwerp,Mechelen,5,0,H,1.53,4.2,5.75,1.53,4.4,5.75,1.53,4.3,5.5,1.53,4.32,6.12,0.0,0.0,0.0,16,11,10,5,9,11,6,3,1,2,0,0
fd_B1_05/03/2023_Gent_Anderlecht,B1,Жюпилер Лига,2022,05/03/2023,Gent,Anderlecht,1,0,H,2.05,3.4,3.5,2.1,3.5,3.4,2.05,3.4,3.3,2.1,3.64,3.4,0.0,0.0,0.0,14,10,5,3,8,9,4,2,1,4,0,1
fd_B1_05/03/2023_St. Gilloise_Eupen,B1,Жюпилер Лига,2022,05/03/2023,St. Gilloise,Eupen,2,1,H,1.25,5.5,12.0,1.28,5.75,10.5,1.27,5.75,10.0,1.23,6.29,11.47,0.0,0.0,0.0,12,8,6,3,11,16,5,2,1,1,0,0
fd_B1_10/03/2023_Charleroi_Oud-Heverlee Leuven,B1,Жюпилер Лига,2022,10/03/2023,Charleroi,Oud-Heverlee Leuven,0,1,A,1.85,3.6,3.6,1.95,3.7,3.8,1.95,3.55,3.5,1.94,3.72,3.96,0.0,0.0,0.0,25,9,5,2,8,11,7,4,1,4,0,0
fd_B1_11/03/2023_Mechelen_St Truiden,B1,Жюпилер Лига,2022,11/03/2023,Mechelen,St Truiden,1,0,H,2.15,3.25,3.1,2.25,3.3,3.2,2.25,3.25,3.05,2.28,3.37,3.35,0.0,0.0,0.0,8,7,4,1,10,16,8,4,1,2,0,0
fd_B1_11/03/2023_Eupen_Oostende,B1,Жюпилер Лига,2022,11/03/2023,Eupen,Oostende,4,4,D,2.5,3.4,2.6,2.55,3.5,2.65,2.45,3.35,2.6,2.62,3.6,2.68,0.0,0.0,0.0,29,14,10,9,9,10,9,2,0,3,0,1
fd_B1_11/03/2023_Westerlo_Kortrijk,B1,Жюпилер Лига,2022,11/03/2023,Westerlo,Kortrijk,3,1,H,1.67,4.0,4.33,1.65,4.0,5.0,1.67,3.95,4.6,1.69,4.25,4.57,0.0,0.0,0.0,9,19,7,6,9,10,7,7,3,2,0,0
fd_B1_11/03/2023_Seraing_Antwerp,B1,Жюпилер Лига,2022,11/03/2023,Seraing,Antwerp,0,2,A,7.5,4.33,1.4,7.25,4.5,1.44,7.25,4.4,1.43,8.31,4.63,1.42,0.0,0.0,0.0,8,18,1,5,15,12,4,5,3,1,1,0
fd_B1_12/03/2023_Club Brugge_Standard,B1,Жюпилер Лига,2022,12/03/2023,Club Brugge,Standard,2,0,H,1.7,3.8,4.33,1.68,4.0,4.75,1.73,3.85,4.1,1.71,4.09,4.53,0.0,0.0,0.0,13,17,4,4,11,10,6,6,1,1,0,0
fd_B1_12/03/2023_Waregem_Gent,B1,Жюпилер Лига,2022,12/03/2023,Waregem,Gent,2,6,A,3.2,3.6,1.95,3.5,3.6,1.98,3.25,3.55,2.05,3.53,3.54,2.09,0.0,0.0,0.0,11,12,4,8,14,11,4,1,1,1,0,0
fd_B1_12/03/2023_Genk_St. Gilloise,B1,Жюпилер Лига,2022,12/03/2023,Genk,St. Gilloise,1,2,A,2.2,3.4,3.0,2.3,3.5,3.0,2.3,3.35,2.9,2.35,3.54,2.98,0.0,0.0,0.0,12,13,6,5,13,15,14,5,3,3,0,0
fd_B1_12/03/2023_Anderlecht_Cercle Brugge,B1,Жюпилер Лига,2022,12/03/2023,Anderlecht,Cercle Brugge,2,0,H,2.05,3.5,3.3,2.05,3.5,3.4,2.1,3.45,3.25,2.07,3.59,3.52,0.0,0.0,0.0,18,7,9,2,8,17,5,4,0,2,0,1
fd_B1_17/03/2023_Cercle Brugge_Genk,B1,Жюпилер Лига,2022,17/03/2023,Cercle Brugge,Genk,1,1,D,2.7,3.4,2.38,2.7,3.5,2.45,2.65,3.45,2.4,2.76,3.7,2.5,0.0,0.0,0.0,18,10,4,2,5,9,6,9,2,1,0,0
fd_B1_18/03/2023_Kortrijk_Club Brugge,B1,Жюпилер Лига,2022,18/03/2023,Kortrijk,Club Brugge,1,0,H,4.2,3.8,1.65,4.33,4.0,1.75,3.95,4.0,1.73,4.41,4.5,1.7,0.0,0.0,0.0,10,13,6,3,11,11,1,6,2,2,0,0
fd_B1_18/03/2023_Oostende_Westerlo,B1,Жюпилер Лига,2022,18/03/2023,Oostende,Westerlo,1,2,A,2.88,3.3,2.25,2.9,3.5,2.3,2.85,3.4,2.3,2.87,3.87,2.34,0.0,0.0,0.0,22,7,12,2,9,9,7,5,1,2,0,0
fd_B1_18/03/2023_St Truiden_Seraing,B1,Жюпилер Лига,2022,18/03/2023,St Truiden,Seraing,2,1,H,1.53,3.75,5.75,1.58,3.75,6.25,1.55,3.8,6.0,1.57,3.98,6.25,0.0,0.0,0.0,12,9,7,1,14,8,4,2,2,2,0,0
fd_B1_18/03/2023_Standard_Waregem,B1,Жюпилер Лига,2022,18/03/2023,Standard,Waregem,2,2,D,1.67,3.75,4.5,1.72,3.9,4.5,1.7,3.85,4.2,1.73,4.01,4.59,0.0,0.0,0.0,21,9,8,5,14,12,6,5,3,2,0,0
fd_B1_19/03/2023_Antwerp_Charleroi,B1,Жюпилер Лига,2022,19/03/2023,Antwerp,Charleroi,0,1,A,1.67,3.75,4.5,1.7,3.8,4.8,1.7,3.85,4.3,1.71,4.0,4.77,0.0,0.0,0.0,28,5,8,2,8,9,8,0,0,4,0,1
fd_B1_19/03/2023_Oud-Heverlee Leuven_Anderlecht,B1,Жюпилер Лига,2022,19/03/2023,Oud-Heverlee Leuven,Anderlecht,0,2,A,3.0,3.4,2.15,3.0,3.5,2.3,2.95,3.4,2.2,3.12,3.57,2.25,0.0,0.0,0.0,9,12,5,5,11,13,4,7,3,2,0,0
fd_B1_19/03/2023_St. Gilloise_Mechelen,B1,Жюпилер Лига,2022,19/03/2023,St. Gilloise,Mechelen,2,1,H,1.36,4.75,7.0,1.4,5.0,7.5,1.4,4.8,7.0,1.4,5.02,7.41,0.0,0.0,0.0,15,5,6,1,11,11,3,5,1,2,0,0
fd_B1_19/03/2023_Gent_Eupen,B1,Жюпилер Лига,2022,19/03/2023,Gent,Eupen,3,0,H,1.36,4.75,8.0,1.36,5.0,8.5,1.35,5.0,8.0,1.34,5.15,9.02,0.0,0.0,0.0,25,11,5,3,6,9,16,5,2,0,0,0
fd_B1_31/03/2023_Waregem_Antwerp,B1,Жюпилер Лига,2022,31/03/2023,Waregem,Antwerp,0,2,A,4.2,4.0,1.65,4.5,3.8,1.73,3.85,3.9,1.77,4.68,4.18,1.71,3.7,3.5,1.95,7,13,3,5,11,15,6,5,4,1,0,0
fd_B1_01/04/2023_Cercle Brugge_Kortrijk,B1,Жюпилер Лига,2022,01/04/2023,Cercle Brugge,Kortrijk,2,0,H,1.57,4.0,4.75,1.62,4.1,5.0,1.63,4.1,4.8,1.61,4.31,5.4,1.65,3.8,5.0,19,6,6,4,17,13,6,2,2,2,0,0
fd_B1_01/04/2023_Seraing_Gent,B1,Жюпилер Лига,2022,01/04/2023,Seraing,Gent,0,5,A,8.0,4.33,1.33,8.25,4.8,1.38,8.0,4.7,1.37,8.99,4.73,1.4,6.5,3.9,1.52,6,18,0,10,5,6,3,13,0,1,0,0
fd_B1_01/04/2023_Westerlo_Charleroi,B1,Жюпилер Лига,2022,01/04/2023,Westerlo,Charleroi,2,3,A,2.1,3.5,3.1,2.1,3.6,3.25,2.1,3.45,3.1,2.19,3.67,3.29,2.1,3.4,3.3,17,12,7,5,5,16,7,4,2,5,0,0
fd_B1_01/04/2023_Oostende_Standard,B1,Жюпилер Лига,2022,01/04/2023,Oostende,Standard,1,3,A,3.1,3.4,2.1,3.1,3.6,2.2,2.95,3.45,2.2,3.04,3.8,2.23,3.1,3.4,2.2,15,13,4,7,11,6,6,7,3,1,1,0
fd_B1_02/04/2023_Genk_Oud-Heverlee Leuven,B1,Жюпилер Лига,2022,02/04/2023,Genk,Oud-Heverlee Leuven,2,1,H,1.5,4.0,6.0,1.51,4.5,5.75,1.5,4.4,5.75,1.51,4.64,5.85,1.5,4.2,6.0,22,11,8,5,10,9,11,5,4,2,0,0
fd_B1_02/04/2023_Eupen_Anderlecht,B1,Жюпилер Лига,2022,02/04/2023,Eupen,Anderlecht,0,1,A,3.8,3.6,1.8,4.0,3.75,1.83,3.7,3.7,1.85,4.33,3.9,1.79,4.0,3.6,1.83,9,13,1,4,16,8,2,6,1,0,0,0
fd_B1_02/04/2023_Mechelen_Club Brugge,B1,Жюпилер Лига,2022,02/04/2023,Mechelen,Club Brugge,0,3,A,3.5,3.5,1.91,3.5,3.7,1.98,3.35,3.65,1.97,3.72,3.8,1.94,3.7,3.5,1.95,4,18,1,5,9,6,1,8,1,1,0,0
fd_B1_02/04/2023_St. Gilloise_St Truiden,B1,Жюпилер Лига,2022,02/04/2023,St. Gilloise,St Truiden,2,1,H,1.44,4.5,6.5,1.47,4.4,6.75,1.47,4.2,6.25,1.45,4.27,7.87,1.47,4.0,7.0,11,6,7,1,14,8,13,1,2,3,0,1
fd_B1_07/04/2023_Club Brugge_Seraing,B1,Жюпилер Лига,2022,07/04/2023,Club Brugge,Seraing,2,0,H,1.11,9.5,21.0,1.12,9.75,21.0,1.15,8.0,16.0,1.12,9.49,24.9,0.0,0.0,0.0,26,5,11,0,10,8,21,1,0,0,0,0
fd_B1_08/04/2023_Kortrijk_Eupen,B1,Жюпилер Лига,2022,08/04/2023,Kortrijk,Eupen,0,0,D,2.0,3.5,3.6,2.05,3.7,3.4,2.0,3.55,3.3,2.04,3.79,3.47,0.0,0.0,0.0,14,13,1,3,17,9,7,6,3,2,0,0
fd_B1_08/04/2023_Oud-Heverlee Leuven_Mechelen,B1,Жюпилер Лига,2022,08/04/2023,Oud-Heverlee Leuven,Mechelen,4,1,H,2.1,3.5,3.3,2.15,3.7,3.1,2.15,3.55,2.95,2.19,3.82,3.18,0.0,0.0,0.0,17,16,11,6,8,13,2,8,1,3,0,0
fd_B1_08/04/2023_Charleroi_Waregem,B1,Жюпилер Лига,2022,08/04/2023,Charleroi,Waregem,3,2,H,1.73,3.8,4.75,1.68,4.2,4.6,1.7,3.85,4.6,1.66,4.55,4.64,0.0,0.0,0.0,18,8,8,5,11,15,3,5,3,1,0,0
fd_B1_08/04/2023_Gent_St. Gilloise,B1,Жюпилер Лига,2022,08/04/2023,Gent,St. Gilloise,1,1,D,2.55,3.3,2.7,2.5,3.6,2.65,2.5,3.4,2.6,2.63,3.62,2.66,0.0,0.0,0.0,10,5,3,3,4,11,4,3,0,2,0,0
fd_B1_09/04/2023_Anderlecht_Westerlo,B1,Жюпилер Лига,2022,09/04/2023,Anderlecht,Westerlo,0,0,D,1.67,3.75,5.0,1.71,4.0,4.5,1.67,3.95,4.2,1.7,4.1,4.62,0.0,0.0,0.0,16,13,2,6,11,18,10,1,2,2,0,0
fd_B1_09/04/2023_Antwerp_Cercle Brugge,B1,Жюпилер Лига,2022,09/04/2023,Antwerp,Cercle Brugge,2,1,H,1.7,3.6,4.75,1.71,3.8,4.75,1.73,3.85,4.2,1.7,3.86,4.95,0.0,0.0,0.0,11,10,4,4,10,19,6,1,1,3,0,0
fd_B1_09/04/2023_Standard_Genk,B1,Жюпилер Лига,2022,09/04/2023,Standard,Genk,2,0,H,2.63,3.4,2.55,2.65,3.7,2.45,2.65,3.5,2.45,2.6,3.78,2.53,0.0,0.0,0.0,11,19,4,7,17,13,4,7,3,3,0,0
fd_B1_09/04/2023_St Truiden_Oostende,B1,Жюпилер Лига,2022,09/04/2023,St Truiden,Oostende,5,0,H,2.25,3.25,3.25,2.25,3.4,3.1,2.25,3.3,3.0,2.33,3.35,3.16,0.0,0.0,0.0,18,11,11,4,14,12,6,2,1,1,0,0
fd_B1_14/04/2023_Standard_Charleroi,B1,Жюпилер Лига,2022,14/04/2023,Standard,Charleroi,3,1,H,2.05,3.5,3.5,2.05,3.7,3.5,2.05,3.5,3.25,2.06,3.7,3.58,0.0,0.0,0.0,10,17,6,5,15,11,5,5,4,1,1,0
fd_B1_15/04/2023_Eupen_Waregem,B1,Жюпилер Лига,2022,15/04/2023,Eupen,Waregem,1,5,A,2.38,3.4,2.9,2.4,3.6,2.75,2.4,3.45,2.7,2.44,3.59,2.9,0.0,0.0,0.0,11,16,3,9,15,13,4,3,3,1,0,0
fd_B1_15/04/2023_Cercle Brugge_St Truiden,B1,Жюпилер Лига,2022,15/04/2023,Cercle Brugge,St Truiden,3,1,H,1.67,3.75,5.0,1.72,3.75,4.8,1.67,3.8,4.4,1.72,3.94,4.99,0.0,0.0,0.0,10,5,5,1,11,15,4,1,3,0,0,0
fd_B1_15/04/2023_Oostende_Oud-Heverlee Leuven,B1,Жюпилер Лига,2022,15/04/2023,Oostende,Oud-Heverlee Leuven,0,4,A,2.4,3.5,2.75,2.4,3.8,2.65,2.4,3.6,2.65,2.37,4.21,2.62,0.0,0.0,0.0,13,19,3,8,10,8,7,6,1,0,0,0
fd_B1_15/04/2023_Westerlo_Club Brugge,B1,Жюпилер Лига,2022,15/04/2023,Westerlo,Club Brugge,0,0,D,3.3,3.4,2.15,3.0,3.6,2.2,3.0,3.5,2.15,3.29,3.71,2.17,0.0,0.0,0.0,7,22,1,10,13,8,4,13,4,3,0,0
fd_B1_16/04/2023_Genk_Anderlecht,B1,Жюпилер Лига,2022,16/04/2023,Genk,Anderlecht,5,2,H,1.85,3.6,4.0,1.85,3.9,3.8,1.9,3.8,3.6,1.83,4.08,3.91,0.0,0.0,0.0,14,13,9,6,16,17,7,2,2,3,0,0
fd_B1_16/04/2023_Mechelen_Gent,B1,Жюпилер Лига,2022,16/04/2023,Mechelen,Gent,1,1,D,4.75,3.8,1.67,4.75,4.0,1.68,4.7,3.95,1.65,5.04,4.2,1.63,0.0,0.0,0.0,2,14,1,5,10,7,3,6,1,1,0,0
